34200.912226892,4,16276225,74,275300,-1
34200.989773693,5,0,100,275250,-1
34201.001787719,4,16255549,62,275200,1
34201.001787719,4,16255550,38,275200,1
34201.003314118,4,16255550,62,275200,1
34201.003314118,4,16255568,100,275200,1
34201.003371471,1,16307155,200,275300,-1
34201.003380268,1,16307158,200,275300,-1
34201.003416545,1,16307171,100,275300,-1
34201.003421968,1,16307175,100,275300,-1
34201.003443767,3,16307171,100,275300,-1
34201.003449434,3,16307175,100,275300,-1
34201.004327584,1,16307400,100,275100,1
34201.004621798,1,16307486,100,275100,1
34201.007116399,3,16307155,200,275300,-1
34201.007122955,3,16307158,200,275300,-1
34201.018050424,3,15931262,175,275100,1
34201.018215703,1,16311562,175,275200,1
34201.018309221,1,16311594,100,275200,1
34201.018324894,1,16311597,100,275200,1
34201.018526012,3,16311594,100,275200,1
34201.018601469,1,16311652,100,275200,1
34201.019578318,4,16311562,175,275200,1
34201.019578318,4,16311597,100,275200,1
34201.019578318,4,16311652,100,275200,1
34201.019578318,4,16207016,100,275100,1
34201.019578318,4,16216401,100,275100,1
34201.019578318,4,16223463,40,275100,1
34201.019578318,4,16225212,385,275100,1
34201.019635982,1,16311983,200,275200,-1
34201.019640698,1,16311985,100,275200,-1
34201.019645052,1,16311988,200,275200,-1
34201.026465688,4,16225212,38,275100,1
34201.039125742,1,16315858,100,275100,1
34201.081390514,4,16225212,130,275100,1
34201.081973489,1,16322759,600,275100,1
34201.224360647,4,16311983,68,275200,-1
34201.240407781,3,16311988,200,275200,-1
34201.24094883,1,16347174,100,275200,-1
34201.374977739,5,0,100,275150,-1
34201.374977739,4,16311983,132,275200,-1
34201.374977739,4,16311985,100,275200,-1
34201.374977739,4,16347174,100,275200,-1
34201.375046606,1,16363542,200,275100,1
34201.375088863,3,16315858,100,275100,1
34201.375093417,1,16363554,100,275100,1
34201.37510553,1,16363558,500,275100,1
34201.375252016,3,16363558,500,275100,1
34201.375260049,1,16363583,500,275100,1
34201.375372851,3,16363583,500,275100,1
34201.37538305,1,16363602,500,275100,1
34201.375400746,1,16363608,100,275200,1
34201.375481694,1,16363620,100,275200,1
34201.375496034,1,16363627,100,275200,1
34201.37572637,1,16363658,100,275300,-1
34201.375950043,3,16363627,100,275200,1
34201.376094636,3,16363658,100,275300,-1
34201.377089061,1,16363863,500,275200,1
34201.383698268,1,16364588,100,275200,1
34201.397740893,4,16276225,250,275300,-1
34201.412072539,4,16276225,76,275300,-1
34201.412072539,5,0,751,275300,-1
34201.412072539,5,0,100,275300,-1
34201.412072539,4,1377957,169,275400,-1
34201.412138185,1,16367541,200,275300,1
34201.412160748,1,16367546,100,275300,1
34201.412179668,1,16367549,100,275300,1
34201.412199004,1,16367554,500,275300,1
34201.412218003,1,16367559,100,275300,1
34201.412259312,3,16367549,100,275300,1
34201.412302393,3,16367559,100,275300,1
34201.414052495,1,16367733,100,275400,-1
34201.425349629,4,16367541,200,275300,1
34201.425349629,4,16367546,100,275300,1
34201.425349629,4,16367554,500,275300,1
34201.425349629,1,16369104,200,275300,-1
34201.425405278,1,16369115,200,275300,-1
34201.425406638,1,16369116,100,275300,-1
34201.425437301,1,16369120,500,275300,-1
34201.425511913,1,16369133,100,275300,-1
34201.426466525,1,16369293,100,275200,1
34201.426638575,3,16369133,100,275300,-1
34201.426748213,3,16369293,100,275200,1
34201.665038449,4,16363620,100,275200,1
34201.665038449,4,16363863,178,275200,1
34201.671832485,4,16369104,200,275300,-1
34201.671832485,4,16369115,100,275300,-1
34201.671891343,3,16369115,100,275300,-1
34202.054143458,3,16369116,100,275300,-1
34202.054218745,3,16369120,500,275300,-1
34202.163063297,4,16363863,322,275200,1
34202.163063297,4,16364588,100,275200,1
34202.16311722,1,16424117,200,275400,-1
34202.163118699,1,16424118,100,275400,-1
34202.163124299,1,16424119,200,275400,-1
34202.163153188,1,16424122,100,275400,-1
34202.170016193,5,0,200,275200,1
34202.170419237,1,16424847,100,275400,-1
34202.208668229,4,16424117,200,275400,-1
34202.208668229,4,16424118,100,275400,-1
34202.242356051,3,16424847,100,275400,-1
34202.246243718,3,16424119,200,275400,-1
34202.247685701,1,16443390,100,275200,-1
34202.251888847,4,16443390,100,275200,-1
34202.251950461,1,16444696,200,275200,1
34202.251952584,1,16444697,200,275200,1
34202.251956856,1,16444699,200,275200,1
34202.251997435,1,16444720,100,275200,1
34202.252009335,4,16444696,200,275200,1
34202.252009335,4,16444697,200,275200,1
34202.25203514,1,16444735,100,275200,1
34202.25206239,4,16444699,200,275200,1
34202.25206239,4,16444720,100,275200,1
34202.25206239,4,16444735,100,275200,1
34202.252083639,1,16444756,100,275200,1
34202.252118178,1,16444769,200,275300,-1
34202.252122398,1,16444772,200,275300,-1
34202.252163901,1,16444788,100,275200,1
34202.253459497,4,16444756,100,275200,1
34202.253459497,4,16444788,100,275200,1
34202.253517234,1,16445174,200,275200,-1
34202.253556613,1,16445182,500,275200,-1
34202.253595568,1,16445195,100,275200,-1
34202.261879763,1,16447493,200,275100,1
34202.265772892,4,16225212,47,275100,1
34202.265772892,4,16225228,1231,275100,1
34202.283795693,3,16445174,200,275200,-1
34202.284375259,4,16445182,500,275200,-1
34202.284375259,4,16445195,100,275200,-1
34202.284432024,1,16452574,200,275200,1
34202.284485912,1,16452587,500,275200,1
34202.28451571,1,16452596,100,275200,1
34202.284551281,1,16452603,100,275200,1
34202.284569996,1,16452608,100,275200,1
34202.284620601,3,16452603,100,275200,1
34202.284621377,1,16452615,200,275200,1
34202.293630879,4,16452574,200,275200,1
34202.293630879,4,16452587,300,275200,1
34202.297028035,4,16452587,200,275200,1
34202.297028035,4,16452596,100,275200,1
34202.297028035,4,16452608,100,275200,1
34202.297028035,4,16452615,200,275200,1
34202.297086652,1,16454308,500,275200,-1
34202.297138062,1,16454319,500,275200,-1
34202.297169761,1,16454326,100,275200,-1
34202.297584638,4,16225228,969,275100,1
34202.297584638,4,16322759,131,275100,1
34202.297843924,4,16322759,469,275100,1
34202.297843924,5,0,600,275100,1
34202.297910823,1,16454468,200,275200,-1
34202.297912013,1,16454469,200,275200,-1
34202.298440625,3,16216650,100,275000,1
34202.298713275,3,16369019,200,275000,1
34202.300473589,3,16454468,200,275200,-1
34202.300477054,3,16454469,200,275200,-1
34202.300526198,3,16454308,500,275200,-1
34202.304430769,1,16455661,200,275000,1
34202.355161476,4,1333266,200,275000,1
34202.355161476,4,2618596,2300,275000,1
34202.355348192,1,16463068,100,275200,-1
34202.355506526,4,2618596,1900,275000,1
34202.365776062,4,2618596,231,275000,1
34202.369538642,4,2618596,200,275000,1
34202.370262107,4,2618596,100,275000,1
34202.38885199,4,2618596,100,275000,1
34202.390035349,4,2618596,100,275000,1
34202.391950787,4,2618596,900,275000,1
34202.39306784,4,2618596,200,275000,1
34202.39753336,4,2618596,100,275000,1
34202.41051292,1,16470756,200,275200,-1
34202.422516405,4,16454319,500,275200,-1
34202.422516405,4,16454326,100,275200,-1
34202.422678473,3,16463068,100,275200,-1
34202.423236422,4,16470756,100,275200,-1
34202.429536837,4,2618596,150,275000,1
34202.429536837,4,2618605,100,275000,1
34202.429536837,4,2618609,50,275000,1
34202.430457577,4,2618609,50,275000,1
34202.430457577,4,3552939,150,275000,1
34202.538747529,1,16483948,919,275100,1
34202.53882449,1,16483953,200,275100,1
34202.538833211,1,16483954,100,275100,1
34202.539190487,3,16483948,919,275100,1
34202.539190487,4,16470756,100,275200,-1
34202.539190487,1,16483991,819,275100,1
34202.539255521,1,16484000,200,275100,1
34202.539256934,1,16484001,400,275100,1
34202.539277233,1,16484004,100,275100,1
34202.539291319,1,16484008,500,275100,1
34202.539409155,3,16484008,500,275100,1
34202.539419356,3,16463084,100,275300,-1
34202.539420873,1,16484021,500,275100,1
34202.539509399,3,16483991,819,275100,1
34202.539519385,1,16484029,500,275100,1
34202.539522987,3,16484021,500,275100,1
34202.539615433,3,16484029,500,275100,1
34202.539622375,1,16484034,500,275100,1
34202.539723354,1,16484047,500,275100,1
34202.539727281,3,16484034,500,275100,1
34202.53977742,3,16484000,200,275100,1
34202.539818441,3,16484047,500,275100,1
34202.539825629,1,16484066,500,275100,1
34202.539917885,3,16484066,500,275100,1
34202.53993058,1,16484079,500,275100,1
34202.540021658,1,16484098,500,275100,1
34202.540030626,3,16484079,500,275100,1
34202.540100404,1,16484107,500,275100,1
34202.540104125,3,16484098,500,275100,1
34202.540182856,3,16484107,500,275100,1
34202.540183197,1,16484114,500,275100,1
34202.540256866,3,16484114,500,275100,1
34202.540261971,1,16484121,500,275100,1
34202.54033849,3,16484121,500,275100,1
34202.650985932,3,16484004,100,275100,1
34202.676283466,4,16484001,400,275100,1
34202.676283466,4,16483953,200,275100,1
34202.676283466,4,16483954,100,275100,1
34202.676337652,1,16497349,200,275200,-1
34202.676353679,1,16497351,500,275200,-1
34202.676375226,1,16497354,500,275200,-1
34202.67641895,1,16497358,100,275200,-1
34202.676543337,1,16497369,100,275200,-1
34202.677025376,4,3552939,350,275000,1
34202.677025376,4,3568771,2500,275000,1
34202.677025376,4,4114393,100,275000,1
34202.677025376,4,4114475,400,275000,1
34202.677025376,4,8270113,100,275000,1
34202.677025376,4,11423852,1000,275000,1
34202.677025376,4,11936659,200,275000,1
34202.677025376,4,16127246,100,275000,1
34202.677025376,4,16443645,100,275000,1
34202.677025376,4,16455661,200,275000,1
34202.67710583,1,16497436,300,275100,-1
34202.677669011,3,16216897,100,274900,1
34202.679960242,3,16497436,300,275100,-1
34202.684212839,1,16498097,200,274900,1
34202.691009666,1,16498630,100,274900,1
34202.698566484,4,870206,100,274900,1
34202.698885254,4,16498097,200,274900,1
34202.698885254,4,16498630,100,274900,1
34202.69893504,1,16499422,200,275100,-1
34202.698935844,1,16499423,200,275100,-1
34202.698936434,1,16499424,500,275100,-1
34202.698963641,1,16499430,100,275100,-1
34202.6990067,1,16499435,100,275100,-1
34202.699073797,3,16499435,100,275100,-1
34202.699634814,1,16499491,200,274800,1
34202.70044374,3,16499491,200,274800,1
34202.734428547,1,16502265,500,275000,-1
34202.734873842,4,2618615,100,274800,1
34202.734873842,4,7683711,88,274800,1
34202.734873842,4,15801389,373,274800,1
34202.734962664,1,16502319,100,274900,-1
34202.73503879,1,16502332,100,274900,-1
34202.735115044,3,16502332,100,274900,-1
34202.73563879,1,16502410,300,274700,1
34202.736341333,3,16502410,300,274700,1
34202.751165551,4,16215576,100,274700,1
34202.751225521,1,16504270,500,274800,-1
34202.751247764,1,16504277,100,274800,-1
34202.751271119,3,16504277,100,274800,-1
34202.751312569,1,16504287,100,274800,-1
34202.752010672,1,16504388,100,274600,1
34202.75202503,3,16443420,100,274600,1
34202.752062107,3,16504270,500,274800,-1
34202.752533177,4,16504287,100,274800,-1
34202.752585481,1,16504462,100,274700,1
34202.752587236,1,16504463,200,274700,1
34202.752640912,1,16504471,100,274700,1
34202.752645112,1,16504473,100,274700,1
34202.752665482,1,16504475,100,274700,1
34202.752666698,1,16504476,100,274700,1
34202.752732043,3,16504473,100,274700,1
34202.752753864,3,16504475,100,274700,1
34202.754203185,4,16502319,100,274900,-1
34202.754551105,3,16504463,200,274700,1
34202.757191137,4,16504462,100,274700,1
34202.757191137,4,16504471,100,274700,1
34202.757191137,4,16504476,100,274700,1
34202.757243863,1,16504919,200,274800,-1
34202.757244931,1,16504920,500,274800,-1
34202.757321094,1,16504937,100,274800,-1
34202.757943571,1,16505006,100,274600,1
34202.758205953,1,16505029,100,274700,-1
34202.758402594,4,16505029,100,274700,-1
34202.758452843,1,16505064,100,274700,1
34202.758505583,1,16505069,100,274700,1
34202.758508039,1,16505070,400,274700,1
34202.758536528,1,16505072,100,274700,1
34202.760689393,4,16505064,100,274700,1
34202.760689393,4,16505069,100,274700,1
34202.760689393,4,16505070,400,274700,1
34202.760689393,4,16505072,100,274700,1
34202.760734646,3,16504920,500,274800,-1
34202.760779368,1,16505268,400,274700,-1
34202.762813546,1,16505457,100,274600,1
34202.77807657,4,2618624,100,274600,1
34202.77807657,4,8410604,100,274600,1
34202.779226078,4,8410604,100,274600,1
34202.779226078,4,16505457,100,274600,1
34202.779275527,1,16507106,500,274700,-1
34202.779277474,1,16507107,100,274700,-1
34202.779320147,1,16507111,400,274700,-1
34202.779327681,1,16507113,100,274700,-1
34202.779336178,1,16507114,100,274700,-1
34202.779420646,3,16507114,100,274700,-1
34202.779428434,1,16507121,400,274700,-1
34202.779432289,3,16507111,400,274700,-1
34202.779513161,1,16507126,100,274600,-1
34202.77952858,1,16507128,400,274600,-1
34202.779590858,1,16507130,100,274600,-1
34202.779662676,3,16507130,100,274600,-1
34202.779980417,1,16507165,100,274500,1
34202.780764612,3,16507165,100,274500,1
34202.788861801,4,16507126,100,274600,-1
34202.788927269,3,16507128,400,274600,-1
34202.788994144,3,16505268,400,274700,-1
34202.789709868,1,16508164,200,274500,1
34202.794972368,5,0,100,274600,1
34202.816962228,5,0,100,274700,-1
34202.849401113,4,2155841,19,274500,1
34202.849401113,4,2156448,5,274500,1
34202.849401113,4,16182346,76,274500,1
34202.851100799,4,16182346,24,274500,1
34202.851100799,4,16502316,100,274500,1
34202.851100799,4,16504393,100,274500,1
34202.851100799,4,16508164,76,274500,1
34202.851198908,1,16513728,100,274500,1
34202.855403342,4,16508164,124,274500,1
34202.855403342,4,16513728,100,274500,1
34202.855459443,1,16514125,200,274700,-1
34202.855460323,1,16514126,100,274700,-1
34202.85546145,1,16514127,500,274700,-1
34202.855538029,1,16514134,100,274700,-1
34202.855611059,4,16514125,200,274700,-1
34202.855611059,4,16514126,100,274700,-1
34202.855611059,4,16514127,500,274700,-1
34202.855676028,1,16514153,100,274700,-1
34202.856215375,1,16514194,100,274400,1
34202.915634112,4,4114642,50,274400,1
34202.923884248,4,4114642,50,274400,1
34202.923884248,4,12737959,26,274400,1
34202.924143801,1,16520054,100,274400,1
34202.924189739,4,12737959,74,274400,1
34202.924189739,4,16514194,100,274400,1
34202.924189739,4,16520054,76,274400,1
34202.924454672,1,16520076,100,274400,1
34202.924923483,1,16520110,200,274400,1
34202.928140353,4,16520054,24,274400,1
34202.928140353,4,16520076,100,274400,1
34202.928140353,4,16520110,15,274400,1
34202.928408453,1,16520379,100,274400,1
34202.971658935,3,16514134,100,274700,-1
34202.978944696,1,16524571,100,274700,-1
34203.016133997,5,0,100,274600,-1
34203.02958625,1,16530022,200,274400,1
34203.035574324,1,16530581,400,274400,1
34203.055216449,5,0,100,274600,-1
34203.055216449,4,16514153,100,274700,-1
34203.055216449,4,16524571,100,274700,-1
34203.055216449,5,0,100,274700,-1
34203.05527629,1,16532313,200,274500,1
34203.055281333,1,16532316,100,274500,1
34203.055282802,1,16532317,200,274500,1
34203.055310252,1,16532322,100,274600,1
34203.067169135,1,16533370,1500,274700,1
34203.216067402,1,16547486,200,274700,1
34203.231957872,4,16508058,100,274800,-1
34203.231957872,1,16549046,910,274700,1
34203.23200753,1,16549052,100,274700,1
34203.232009459,1,16549053,200,274700,1
34203.232012047,1,16549055,200,274700,1
34203.232022166,1,16549059,500,274900,-1
34203.23203644,1,16549060,100,274700,1
34203.232667176,3,16549055,200,274700,1
34203.233894497,1,16549237,100,274900,-1
34203.249611191,3,16549059,500,274900,-1
34203.250512613,1,16550608,500,274900,-1
34203.250916056,3,16549053,200,274700,1
34203.250916571,3,16549052,100,274700,1
34203.266159363,3,16550608,500,274900,-1
34203.267011527,1,16552009,500,274900,-1
34203.281150466,3,16552009,500,274900,-1
34203.282033361,1,16553335,500,274900,-1
34203.296222543,3,16553335,500,274900,-1
34203.297157176,1,16554477,500,274900,-1
34203.309414572,4,16549046,910,274700,1
34203.309414572,4,16549060,100,274700,1
34203.309414572,4,16533370,1500,274700,1
34203.309414572,4,16547486,200,274700,1
34203.309468036,1,16555368,200,274800,-1
34203.30947374,1,16555371,200,274800,-1
34203.30947438,1,16555372,200,274800,-1
34203.309582299,1,16555381,100,274800,-1
34203.309591792,1,16555382,100,274800,-1
34203.320991522,3,16532322,100,274600,1
34203.321649319,3,16555372,200,274800,-1
34203.321649784,3,16555368,200,274800,-1
34203.321650489,3,16555371,200,274800,-1
34203.347003066,4,16533374,100,274600,1
34203.347050704,1,16558742,100,274700,-1
34203.347051854,1,16558743,200,274700,-1
34203.347057668,1,16558744,200,274700,-1
34203.347079877,1,16558747,100,274500,1
34203.347097278,1,16558752,100,274700,-1
34203.347141562,1,16558759,100,274700,-1
34203.347151512,1,16558761,100,274700,-1
34203.347237951,3,16558761,100,274700,-1
34203.347720841,1,16558821,200,274500,1
34203.348460204,3,16558821,200,274500,1
34203.356417448,3,16558742,100,274700,-1
34203.356419345,3,16558743,200,274700,-1
34203.356423742,3,16558744,200,274700,-1
34203.360354036,4,16558752,100,274700,-1
34203.360354036,4,16558759,100,274700,-1
34203.360354036,5,0,100,274700,-1
34203.360403852,1,16559884,100,274600,1
34203.36040462,1,16559885,200,274600,1
34203.360405583,1,16559886,200,274600,1
34203.360451497,1,16559890,100,274600,1
34203.360516832,1,16559901,100,274600,1
34203.360543511,1,16559907,100,274600,1
34203.36058722,3,16559901,100,274600,1
34203.361790679,1,16560038,100,274700,1
34203.372226297,4,16558794,100,274800,-1
34203.372304138,1,16560911,100,274700,1
34203.381511493,1,16561650,100,274800,1
34203.383286128,1,16561809,1340,274800,1
34203.434405564,4,16504286,100,274900,-1
34203.434451534,1,16566452,200,274900,1
34203.434452271,1,16566453,200,274900,1
34203.43445927,1,16566456,100,274900,1
34203.434481788,1,16566460,100,274900,1
34203.434504958,1,16566466,100,274900,1
34203.434529606,1,16566471,100,274900,1
34203.434590335,3,16566466,100,274900,1
34203.434612732,3,16566471,100,274900,1
34203.43520196,4,16504567,100,275000,-1
34203.435905836,3,16566453,200,274900,1
34203.698730587,3,16566460,100,274900,1
34203.699321948,4,16566452,200,274900,1
34203.699321948,4,16566456,100,274900,1
34203.699398589,1,16592377,200,275000,-1
34203.699404506,1,16592380,100,275000,-1
34203.699422451,1,16592387,200,275000,-1
34203.699424373,1,16592388,100,275000,-1
34203.699450963,3,16592388,100,275000,-1
34203.699455521,1,16592402,100,275000,-1
34203.699497883,1,16592416,100,275000,-1
34203.699562826,3,16592402,100,275000,-1
34203.699601818,3,16592416,100,275000,-1
34203.705714087,1,16593781,100,274800,1
34203.782222582,4,16593781,100,274800,1
34203.782279324,3,16592387,200,275000,-1
34203.838226358,3,16561809,1340,274800,1
34203.877437519,1,16610078,500,274700,1
34203.962503805,3,16610078,500,274700,1
34203.97351336,4,16561664,100,274700,1
34203.973573357,1,16618916,200,274900,-1
34203.973611825,1,16618922,100,274800,-1
34203.973685395,3,16618922,100,274800,-1
34203.974164421,1,16618996,200,274600,1
34203.97486017,3,16618996,200,274600,1
34203.979759136,3,16578829,500,274600,1
34203.979810417,3,16618916,200,274900,-1
34203.979875525,1,16619442,100,274900,-1
34203.981803963,4,16559907,100,274600,1
34203.981803963,4,16565932,100,274600,1
34203.981853487,3,16578831,500,274500,1
34203.981863813,1,16619626,200,274800,-1
34203.981885908,1,16619631,100,274800,-1
34203.981921079,1,16619637,100,274800,-1
34203.982015989,1,16619651,100,274800,-1
34203.98205132,5,0,200,274600,1
34203.982058238,3,16619637,100,274800,-1
34203.982100055,3,16619626,200,274800,-1
34203.982101043,3,16619651,100,274800,-1
34203.982171147,1,16619677,100,274800,-1
34203.982562459,1,16619721,300,274500,1
34204.015572707,1,16623169,200,274500,1
34204.033643009,1,16625048,400,274500,1
34204.096569113,3,16619631,100,274800,-1
34204.167235488,1,16638334,100,274600,1
34204.167310614,1,16638338,100,274600,1
34204.167462563,1,16638355,100,274600,1
34204.417369397,3,16638338,100,274600,1
34204.537471958,1,16673151,500,274800,-1
34204.537966405,3,16673151,500,274800,-1
34204.689871658,1,16684508,800,274600,1
34204.717784303,1,16686915,200,274600,1
34204.719632336,3,16638334,100,274600,1
34204.801591811,5,0,100,274700,-1
34204.903741859,5,0,100,274700,-1
34204.926994708,3,16638355,100,274600,1
34204.994290914,1,16713206,200,274800,-1
34205.015375259,1,16715257,200,274600,1
34205.025575216,1,16716188,400,274600,1
34205.063300868,1,16719818,100,274600,1
34205.208432132,5,0,200,274700,-1
34205.208432132,4,16619677,100,274800,-1
34205.208432132,4,16713206,200,274800,-1
34205.208484958,1,16734156,200,274700,1
34205.208491254,1,16734158,100,274700,1
34205.208519076,1,16734161,100,274700,1
34205.208556741,1,16734167,100,274700,1
34205.208568277,1,16734170,100,274700,1
34205.208588167,1,16734173,100,274700,1
34205.208690668,3,16734167,100,274700,1
34205.208720224,3,16734173,100,274700,1
34205.209446599,1,16734311,200,274800,-1
34205.209518319,1,16734325,100,274800,-1
34205.209543779,1,16734332,100,274800,-1
34205.209548103,1,16734333,100,274800,-1
34205.21033823,1,16734469,100,274800,-1
34205.211633074,4,16734311,200,274800,-1
34205.211633074,4,16734325,100,274800,-1
34205.211633074,4,16734332,100,274800,-1
34205.211633074,4,16734333,100,274800,-1
34205.211633074,4,16734469,100,274800,-1
34205.211685747,3,16734156,200,274700,1
34205.213517445,3,16734161,100,274700,1
34205.213758247,1,16735007,300,274700,1
34205.214688153,1,16735126,200,274900,-1
34205.266037666,4,16735007,300,274700,1
34205.266037666,4,16734158,100,274700,1
34205.266037666,4,16734170,100,274700,1
34205.266097077,1,16741585,200,274800,-1
34205.266100864,1,16741586,200,274800,-1
34205.266105315,1,16741587,300,274700,-1
34205.266131226,1,16741591,100,274700,-1
34205.266165853,1,16741599,100,274700,-1
34205.266188899,3,16741591,100,274700,-1
34205.268730048,1,16741926,200,274700,-1
34205.268904564,1,16741947,100,274700,-1
34205.269063362,3,16741599,100,274700,-1
34205.270989671,3,16741947,100,274700,-1
34205.276334224,4,16741587,100,274700,-1
34205.304284666,4,16684508,800,274600,1
34205.304284666,4,16686915,88,274600,1
34205.338597249,3,16686915,112,274600,1
34205.338597249,4,16741587,112,274700,-1
34205.420353832,1,16755587,500,274600,1
34205.765197247,4,16741587,88,274700,-1
34205.765197247,4,16741926,112,274700,-1
34205.7683812,4,16741926,88,274700,-1
34205.768455828,1,16780686,100,274700,1
34205.768496979,1,16780700,100,274700,1
34205.76852103,1,16780715,200,274700,1
34205.76856249,1,16780739,100,274700,1
34205.768568341,1,16780745,100,274700,1
34205.768741269,1,16780821,100,274700,1
